docking_state,distance,energy
1223,19.490919,-41.099
497,19.49114,-38.2867
1283,19.501495,-45.5706
618,19.509706,-39.7937
794,19.5352,-36.3412
559,19.54307,-36.4365
1976,19.543562,-13.5203
213,19.558985,-49.5563
1876,19.567129,-7.7474
2389,19.572191,-37.2562
3065,19.576754,-18.7473
2974,19.582588,-29.3059
302,19.585304,-43.4321
688,19.597454,-34.5066
1758,19.601271,-24.956
866,19.618401,-31.9776
1667,19.624947,-14.3757
789,19.640066,-30.8443
1832,19.653414,-28.2563
3350,19.662561,-6.48579
803,19.669796,-18.0336
781,19.6835,-29.7697
2167,19.686138,-28.3792
1124,19.689203,-25.7098
2848,19.706877,-11.2922
39,19.70764,-64.3872
106,19.712534,-58.5241
3440,19.721926,-15.9745
1690,19.764046,-27.1655
2356,19.80901,-27.108
966,19.836512,-37.2283
1584,19.839621,-4.72204
3144,19.853102,-19.2524
1431,19.854391,-9.21103
1620,19.858727,-30.9859
332,19.865358,-41.5224
1676,19.887558,-14.3887
81,19.901739,-41.0119
1016,19.902277,-3.82969
2064,19.911585,-30.4894
878,19.942482,-10.194
1731,19.952229,-29.5544
2362,19.955708,-24.9321
390,19.959206,-29.0054
762,19.969929,-20.8671
2400,19.983007,-15.2345
1563,20.018122,-18.6805
967,20.021637,-19.2947
1591,20.034754,-27.4005
3019,20.035908,-19.177
1268,20.054422,-11.729
1872,20.058071,-25.5323
1259,20.063776,-27.7978
3088,20.071054,-13.2571
2981,20.071638,-15.3816
2198,20.113029,-16.8685
2865,20.113483,-25.038
1638,20.140022,-22.7823
2093,20.143179,8.03391
2018,20.201317,-7.34225
2491,20.209494,-20.8796
2119,20.217875,2.57216
3234,20.235792,-13.5352
1083,20.241058,-33.6949
2413,20.278206,-16.8943
2384,20.286659,-16.7151
932,20.296698,-29.4577
1617,20.306553,-24.5527
2259,20.320704,-33.683
3300,20.331573,-5.27779
2938,20.394356,-28.431
2281,20.415237,-18.0428
1466,20.438578,-25.9896
1120,20.450005,-13.6336
1020,20.462029,-33.9634
3124,20.463293,-26.068
1155,20.490314,-23.9331
1644,20.491234,-12.371
354,20.494211,-44.8985
1703,20.514168,-30.1217
2090,20.523911,-16.4787
1589,20.524265,-24.0573
1915,20.532534,-20.5466
1535,20.545862,-22.661
1899,20.552343,-31.3807
2705,20.555763,-17.1726
1903,20.575113,-31.5671
3356,20.60269,-19.5112
2708,20.613886,-21.523
666,20.64076,-23.7833
1931,20.645472,-32.7081
1686,20.65876,-17.5327
1337,20.661282,-35.0377
1610,20.683475,-7.34218
1327,20.694096,-18.905
2560,20.725029,-18.6798
2564,20.732157,-16.1819
3364,20.735241,-21.0964
2414,20.762943,-11.1008
1949,20.768703,-19.0282
3116,20.769156,-15.2315
3156,20.775879,-27.6839
2299,20.776838,-31.2004
2459,20.844015,-25.8706
3194,20.880369,-13.022
843,20.884186,-38.9567
2071,20.884247,-37.4383
552,20.929253,-27.8588
542,20.938501,-26.9125
1049,21.000771,-15.7018
3037,21.002811,-30.3965
1634,21.027878,-44.6546
2794,21.074232,-0.174459
834,21.103636,-35.6445
2741,21.106665,-24.3899
2172,21.116646,-16.1767
1886,21.126883,-31.7731
1965,21.134369,-7.51266
3187,21.134726,-32.3804
2147,21.137947,-21.0797
1794,21.152279,-23.878
2173,21.154757,-25.9541
1645,21.172136,-37.4781
3165,21.186712,-22.8683
2638,21.190386,-28.5466
2824,21.191536,-16.5142
3205,21.223555,-28.8646
1588,21.312933,-34.0179
745,21.320518,-25.8352
3056,21.337637,-21.6842
1932,21.367765,-38.0945
3090,21.371155,-24.6951
2081,21.373402,-34.1168
2964,21.394485,-18.2761
2058,21.473516,-12.2151
2542,21.473782,-26.8661
224,21.495085,-26.6206
1476,21.499193,-24.8971
1907,21.502823,-32.987
2883,21.54454,-22.7152
3042,21.545231,-15.6601
2088,21.571556,-22.7784
3275,21.597496,-6.59024
1481,21.597662,-32.8583
1242,21.606777,-43.1802
2110,21.627598,-29.061
3022,21.641315,-19.6896
768,21.641796,-22.0305
2507,21.642132,-25.5759
612,21.64415,-10.2509
2802,21.647869,-29.3116
2467,21.654034,-34.6225
1753,21.716537,-9.88251
2203,21.722538,-25.4984
152,21.752831,-26.2337
1418,21.755634,-24.2696
1173,21.773457,-22.9705
196,21.773926,-27.8012
1677,21.793085,-5.61089
1039,21.799803,-21.896
1830,21.800253,-18.1935
557,21.804693,-26.502
2872,21.847942,-20.4083
2961,21.850925,-25.8082
2096,21.856924,-13.9198
397,21.858042,-18.005
1050,21.87182,-23.1615
2494,21.888332,-27.1509
1275,21.921625,-17.9603
2035,21.959356,-8.65852
2518,21.989956,-5.44571
2821,22.079813,-23.1596
2627,22.087954,-4.21691
2426,22.105476,-16.2443
681,22.105595,-19.1336
1185,22.10927,-17.1259
451,22.109694,-17.1723
1074,22.117849,-17.028
1985,22.140936,-35.4957
1247,22.178841,-20.5961
2287,22.19725,-17.7853
2195,22.220573,-31.9583
2444,22.227736,-23.4602
3359,22.272669,-10.1713
566,22.31197,-18.5432
914,22.354235,-12.8779
685,22.369097,-17.8481
3151,22.375885,-22.0594
3093,22.399675,-24.9609
751,22.457396,-35.9573
2621,22.51594,-29.1964
1139,22.557264,-41.6815
1510,22.623974,-34.0465
1936,22.632507,-26.8759
1370,22.636358,-34.9481
3271,22.659277,-18.8132
1788,22.660725,-34.6075
2484,22.678339,-26.3861
2085,22.753441,-19.8086
3406,22.831587,-9.55471
2156,22.832472,-30.2133
2582,22.892115,-36.0098
980,22.965137,-28.7006
2826,22.966949,-30.4322
1102,22.973732,-31.429
2730,23.289545,-28.761
2679,23.389709,-27.2325
1933,23.399012,-28.7994
1811,23.419207,-25.4714
2024,23.43174,-3.00289
3338,23.439568,-16.5136
1751,23.508493,-28.833
2926,23.545818,-18.2514
2487,23.634748,-16.9763
2572,23.668926,-20.8347
1738,23.682924,-27.4522
3422,23.704357,-12.537
1592,23.720272,-23.0444
2842,23.727499,-19.7313
2291,23.760019,-12.855
1656,23.761442,-27.5098
1649,23.838535,-35.2456
2656,23.883469,-25.5329
3225,23.975634,-19.8083
2327,23.99773,-19.8975
1683,24.020954,-7.69356
2892,24.031597,-12.2943
2011,24.055992,-33.6492
2797,24.065815,-24.8191
2169,24.069468,-35.8603
2703,24.071182,-16.6781
2066,24.19342,-25.5593
1608,24.216221,-21.7377
2744,24.253456,-18.9419
2691,24.262783,-32.5248
2762,24.269167,-35.8148
1705,24.290527,-32.3674
3246,24.438356,-14.9138
2395,24.473431,-8.45669
1595,24.490028,-33.6479
1170,24.504168,-36.2412
1221,24.512712,-30.9004
1508,24.523129,-9.58755
1365,24.534075,-36.9745
3123,24.547043,-15.1733
2323,24.623327,-31.3265
1739,24.675755,-26.3427
3126,24.700136,-24.0323
3043,24.78273,-20.5457
2544,24.840128,-31.704
2373,24.8605,-12.5273
1150,24.906765,-37.0541
2364,24.947182,-30.0951
937,24.951689,-41.9419
2898,24.969101,-23.4072
2728,24.972738,-22.933
3199,25.008133,-19.8989
2415,25.011395,-35.6369
3168,25.090128,-10.5649
2784,25.150059,-25.5972
2509,25.160398,-25.708
1854,25.24815,-27.1806
2808,25.360849,-13.0068
2376,25.366497,-31.405
2543,25.39122,-23.06
2697,25.461687,-13.2743
3169,25.511892,-20.4697
571,25.529022,-39.3483
3224,25.631908,-12.6289
2344,25.675661,-29.3028
1974,25.682455,-30.9605
3313,25.683559,-18.6485
1198,25.695332,-32.5764
1799,25.730295,-31.5948
2920,25.741478,-19.1088
3069,25.762077,-14.6836
2418,25.790005,-35.6083
2480,25.855909,-24.936
3286,25.883564,-19.65
3106,25.90081,-13.5645
1497,25.965446,-28.8056
2641,26.076044,-21.5483
2321,26.102528,-20.5998
1204,26.156597,-28.0113
2431,26.182995,-21.6987
1629,26.214989,-29.3231
1807,26.286358,-29.0172
2285,26.334362,-25.2879
2726,26.335619,-29.8742
826,26.354328,-34.1155
2365,26.386818,-34.1156
2788,26.389696,-23.9572
1550,26.429918,-27.453
3311,26.479017,-15.3265
2807,26.500534,-25.8253
2690,26.521748,-7.73491
2664,26.538139,-23.0734
3164,26.549751,-9.73462
1062,26.575525,-32.1977
3002,26.605433,-12.1353
709,26.686558,-34.4971
1653,26.689949,-34.8575
2825,26.705118,-18.6385
2367,26.754097,-26.987
2549,26.756039,-21.5512
2424,26.867565,-16.9862
2153,26.86825,-31.8682
2712,26.893854,-24.6636
1970,26.943422,-32.652
1668,26.973364,-35.2639
1485,26.997179,-32.7709
2619,27.259878,-13.9041
2241,27.289272,-26.8502
3322,27.527924,-14.8902
3185,27.63641,-19.4366
3017,27.755144,-21.1166
3013,27.92091,-19.8715
3237,30.683865,14.4816
1031,30.750761,-3.53093
3254,33.754971,13.7396
2939,33.828621,18.0319
2408,33.931007,1.56517
2584,34.460968,3.25939
3332,34.541489,18.8488
679,34.548115,-6.456
1922,34.562588,-5.45082
2252,34.572727,7.91959
2312,34.591724,-2.80602
3240,34.59198,12.6331
1895,34.659954,3.94502
3433,34.688694,33.0107
197,34.937366,-23.5539
3452,35.247734,13.2199
2907,35.991425,9.71593
809,36.834629,-21.5513
323,36.880707,-12.1993
69,36.905014,-18.4704
1357,36.941097,7.27892
2993,37.348248,13.5308
540,37.379009,-4.81414
3153,37.406506,1.06222
3110,37.615932,21.7305
1823,37.826256,9.41799
2041,37.878773,0.392668
2962,37.887287,6.90368
985,37.891987,-7.33921
2266,38.925903,5.23166
309,38.951805,-14.5917
236,38.983257,-12.5214
2896,38.988495,16.6435
428,38.99242,-6.01315
1367,39.05209,12.5387
3369,39.131355,32.9594
910,39.154507,-9.38682
1434,39.184517,-2.44105
1582,39.545452,14.3143
2985,40.559658,1.67743
1166,40.877213,14.2808
776,41.096733,-5.44609
1587,41.098541,8.86417
747,41.181633,-7.95289
1673,41.53273,-4.42293
2386,41.55864,-0.771504
1678,41.584579,-0.244156
3091,41.852097,19.8898
1607,41.981724,12.6621
2624,42.562061,20.396
1472,42.692005,9.97077
2054,42.703575,8.24084
380,44.167351,-3.13908
420,44.282131,-6.21548
2482,44.362793,-9.27059
3010,44.670719,17.4393
3370,44.771458,15.8987
